IMG010218072553.jpg,588,652,577,662,0.9788841009140015
IMG010218072648.jpg,603,520,605,521,0.009004650637507439
IMG010218072650.jpg,553,508,560,512,0.82932448387146
IMG010218072822.jpg,602,518,605,521,0.009037584997713566
IMG010218072824.jpg,550,508,560,512,0.20070040225982666
IMG010218073002.jpg,575,432,571,438,0.03167939931154251
IMG010218073005.jpg,442,389,440,388,0.010283407755196095
IMG010218073205.jpg,612,659,617,658,0.010940500535070896
IMG010218073207.jpg,554,678,560,672,0.023199113085865974
IMG010218073413.jpg,540,481,525,475,0.6345731616020203
IMG010218073415.jpg,464,451,468,452,0.009860912337899208
IMG010218073710.jpg,777,768,788,758,0.010484212078154087
IMG010218073714.jpg,775,762,782,749,0.006446166429668665
IMG010218073718.jpg,770,755,777,740,0.009290646761655807
IMG010218073720.jpg,732,724,720,713,0.9279588460922241
IMG010218075416.jpg,628,645,617,635,0.015923187136650085
IMG010218075418.jpg,546,620,537,621,0.008736323565244675
IMG010218075534.jpg,561,536,560,525,0.9999998807907104
IMG010218075536.jpg,521,443,514,448,0.024972010403871536
IMG010218080106.jpg,591,481,611,470,0.998842716217041
IMG010218080108.jpg,546,464,537,484,1.0
IMG010218080156.jpg,610,636,605,617,0.999993085861206
IMG010218080301.jpg,592,415,605,411,0.009293995797634125
IMG010218080304.jpg,486,359,457,310,0.20209896564483643
IMG010218080306.jpg,592,409,605,411,0.015402625314891338
IMG010218080308.jpg,492,361,485,361,0.009360448457300663
IMG010218084730.jpg,560,582,571,585,0.010099745355546474
IMG010218085955.jpg,584,499,571,512,0.9997664093971252
IMG010218090227.jpg,596,555,605,539,1.0
IMG010218090229.jpg,518,519,514,516,0.009441799484193325
IMG010218091015.jpg,576,586,571,585,0.008923389948904514
IMG010218091018.jpg,453,532,457,521,0.009467191994190216
IMG010218091143.jpg,560,527,560,525,0.010205885395407677
IMG010218091145.jpg,447,541,457,534,0.42211905121803284
IMG010218093109.jpg,592,552,600,562,0.8121796250343323
IMG010218093112.jpg,503,491,502,493,0.04416155815124512
IMG010218093311.jpg,594,558,600,562,0.016826745122671127
IMG010218093611.jpg,630,747,617,745,0.012574986554682255
IMG010218093755.jpg,626,539,628,530,0.0672014132142067
IMG010218093759.jpg,618,537,617,521,0.9878410696983337
IMG010218093802.jpg,543,584,531,585,0.03428574278950691
IMG010218093923.jpg,561,567,542,557,1.0
IMG010218094030.jpg,604,545,617,539,0.22644759714603424
IMG010218102358.jpg,562,584,560,589,0.009344596415758133
IMG010218102402.jpg,559,578,560,589,0.04069913923740387
IMG010218102956.jpg,637,647,617,658,0.0029545563738793135
IMG010218102959.jpg,546,530,537,548,0.9999918937683105
IMG010218103053.jpg,335,286,331,297,0.033725131303071976
IMG010218103415.jpg,519,618,525,621,2.3827773532048013e-08
IMG010218103707.jpg,598,646,560,617,1.0
IMG010218103710.jpg,478,617,468,598,0.01488753966987133
IMG010218103919.jpg,545,498,548,484,1.0
IMG010218103922.jpg,573,420,554,438,0.0007932705339044333
IMG010218104359.jpg,575,458,565,457,0.08945070207118988
IMG010218104402.jpg,518,396,525,402,0.011079628951847553
IMG010218115627.jpg,472,451,468,452,0.11664088070392609
IMG010218115832.jpg,457,466,468,452,0.05196254700422287
IMG010218124853.jpg,571,605,560,603,0.02912510745227337
IMG010218125205.jpg,522,595,525,603,0.00015451681974809617
IMG010218125422.jpg,558,618,560,608,0.0011585348984226584
IMG010218125424.jpg,747,784,725,777,0.8286401033401489
IMG010218125754.jpg,715,701,708,694,0.016723990440368652
IMG010218125758.jpg,746,373,725,374,0.0001519143406767398
IMG010218130034.jpg,646,765,651,768,0.0012007829500362277
IMG010218130040.jpg,640,751,645,745,0.9636006355285645
IMG010219092030.jpg,680,588,697,576,1.0
IMG010219092032.jpg,605,553,594,557,0.9672966003417969
IMG010219092122.jpg,680,477,702,480,1.0
IMG010219092124.jpg,624,382,765,132,1.0
IMG010219092142.jpg,652,531,628,548,1.0
IMG010219092146.jpg,653,527,651,525,0.6313453912734985
IMG010219092148.jpg,601,503,605,516,0.017253348603844643
IMG010219092231.jpg,732,462,742,461,1.0
IMG010219092233.jpg,649,446,640,448,0.019255630671977997
IMG010219092309.jpg,687,538,668,534,0.9999977350234985
IMG010219092311.jpg,624,503,611,493,0.4725988507270813
IMG010219092356.jpg,667,446,662,438,0.02599262073636055
IMG010219092358.jpg,614,358,617,365,6.414478775695898e-06
IMG010219092524.jpg,721,409,742,425,0.9999979734420776
IMG010219092526.jpg,632,375,628,370,0.0709245577454567
IMG010219092545.jpg,594,429,582,438,0.9750049114227295
IMG010219092647.jpg,710,538,708,530,0.00113839958794415
IMG010219092650.jpg,545,457,548,457,0.046551741659641266
IMG010219092807.jpg,619,479,594,461,1.0
IMG010219092809.jpg,467,299,451,288,0.0002968489716295153
IMG010219092849.jpg,691,484,702,484,0.8807091116905212
IMG010219092852.jpg,534,355,525,347,0.00015503366012126207
IMG010219093105.jpg,628,405,617,402,0.019129928201436996
IMG010219093107.jpg,507,327,514,320,0.011211564764380455
IMG010219093441.jpg,695,387,697,379,0.017211291939020157
IMG010219093444.jpg,688,376,697,379,0.9861887097358704
IMG010219093448.jpg,673,362,662,365,1.0
IMG010219093550.jpg,668,566,668,571,0.016029899939894676
IMG010219093552.jpg,623,538,737,731,1.0
IMG010219093636.jpg,613,488,588,438,1.0
IMG010219093639.jpg,562,445,565,438,0.8539466261863708
IMG010219093730.jpg,620,508,617,512,0.010051487013697624
IMG010219093732.jpg,558,458,560,452,0.0003847559855785221
IMG010219093813.jpg,625,682,594,699,1.0
IMG010219093815.jpg,568,608,560,598,0.02524660900235176
IMG010219093902.jpg,613,525,588,512,1.0
IMG010219093904.jpg,562,487,560,493,0.531563937664032
IMG010219093933.jpg,660,513,662,512,0.008966315537691116
IMG010219093937.jpg,665,510,662,502,0.000473642983706668
IMG010219093940.jpg,657,504,662,512,0.0005818148492835462
IMG010219093942.jpg,619,478,605,475,0.8038694858551025
IMG010219094019.jpg,641,533,782,736,1.0
IMG010219094021.jpg,567,503,542,489,1.0
IMG010219094112.jpg,691,513,697,516,0.022131744772195816
IMG010219094205.jpg,636,477,617,452,1.0
IMG010219094208.jpg,416,218,400,228,0.828319787979126
IMG010219094303.jpg,706,352,708,347,0.6770936250686646
IMG010219094306.jpg,533,280,525,274,0.9996403455734253
IMG010219094406.jpg,483,375,480,365,0.000929114525206387
IMG010219094922.jpg,660,352,662,365,0.025597697123885155
IMG010219094926.jpg,651,340,662,347,0.011310094967484474
IMG010219094929.jpg,651,332,651,333,0.009430091828107834
IMG010219095031.jpg,674,507,662,512,0.9993519186973572
IMG010219095034.jpg,593,436,571,425,1.0
IMG010219095144.jpg,721,461,714,452,0.9963755011558533
IMG010219095148.jpg,719,454,714,452,0.008768894709646702
IMG010219095150.jpg,677,417,702,402,1.0
IMG010219095301.jpg,710,271,731,278,1.0
IMG010219095303.jpg,622,197,611,201,0.9999972581863403
IMG010219095401.jpg,668,388,782,589,1.0
IMG010219095403.jpg,643,312,937,731,1.0
IMG010219095502.jpg,667,483,765,585,1.0
IMG010219095505.jpg,560,333,565,347,0.011073204688727856
IMG010219095643.jpg,671,606,662,603,0.13744254410266876
IMG010219095646.jpg,561,468,565,438,1.0
IMG010219102129.jpg,596,539,571,548,1.0
IMG010219102131.jpg,513,526,554,585,1.0
IMG010219102151.jpg,633,470,600,443,1.0
IMG010219102153.jpg,612,382,582,402,0.9999977350234985
IMG010219102301.jpg,656,542,600,589,1.0
IMG010219102304.jpg,606,485,582,493,1.0
IMG010219102353.jpg,657,545,782,736,1.0
IMG010219102356.jpg,636,504,617,512,0.9933221936225891
IMG010219102544.jpg,621,498,588,516,1.0
IMG010219102547.jpg,535,393,548,388,0.0028202838730067015
IMG010219102701.jpg,674,522,674,521,0.9992145299911499
IMG010219102704.jpg,565,326,560,320,0.9999998807907104
IMG010219102925.jpg,712,418,731,420,1.0
IMG010219102928.jpg,744,365,748,361,0.006038720719516277
IMG010219103012.jpg,637,547,600,589,1.0
IMG010219103014.jpg,554,528,565,562,1.0
IMG010219103112.jpg,594,489,582,461,1.0
IMG010219103114.jpg,528,468,491,420,1.0
IMG010219103231.jpg,638,574,622,580,0.9980823993682861
IMG010219103233.jpg,610,525,108,896,1.0
IMG010219103426.jpg,667,464,657,475,0.999922513961792
IMG010219103428.jpg,611,375,600,443,0.9723107218742371
IMG010219103546.jpg,667,488,800,685,1.0
IMG010219103549.jpg,633,428,617,434,0.8719212412834167
IMG010219103632.jpg,654,478,680,475,1.0
IMG010219103635.jpg,622,418,594,434,1.0
IMG010219104254.jpg,659,578,657,585,0.009459204971790314
IMG010219104258.jpg,661,576,885,205,1.0
IMG010219104300.jpg,600,547,605,553,8.863446419127285e-05
IMG010219104320.jpg,626,485,600,443,1.0
IMG010219104322.jpg,593,405,588,438,0.00030740819056518376
IMG010219104455.jpg,672,489,685,493,0.999958872795105
IMG010219104458.jpg,644,475,737,269,1.0
IMG010219104634.jpg,705,527,702,530,0.9999992847442627
IMG010219104637.jpg,519,462,554,438,1.0
IMG010219104716.jpg,659,594,737,731,1.0
IMG010219104718.jpg,576,518,565,530,0.6796716451644897
IMG010219104842.jpg,692,445,697,448,0.009457243606448174
IMG010219104846.jpg,690,437,708,438,1.0
IMG010219104849.jpg,683,436,697,443,0.7884799242019653
IMG010219104939.jpg,734,387,748,379,0.895449161529541
IMG010219104942.jpg,735,375,742,365,0.5793979167938232
IMG010219104946.jpg,728,375,742,370,0.9295114278793335
IMG010219105012.jpg,631,511,782,736,1.0
IMG010219105035.jpg,685,450,714,452,0.9999998807907104
IMG010219105038.jpg,654,364,782,589,1.0
IMG010219105143.jpg,650,500,651,512,0.0004572969919536263
IMG010219105145.jpg,552,420,560,429,0.9999890327453613
IMG010219105258.jpg,713,405,748,420,1.0
IMG010219105300.jpg,706,349,782,443,1.0
IMG010219105422.jpg,603,567,600,566,0.9960653185844421
IMG010219105425.jpg,384,346,382,352,0.9965167045593262
IMG010219105645.jpg,599,534,571,530,0.9999983310699463
IMG010219105647.jpg,424,388,405,365,1.0
IMG010219105725.jpg,700,470,708,475,0.013836821541190147
IMG010219105728.jpg,493,417,600,589,1.0
IMG010219110201.jpg,633,527,622,534,0.8322405219078064
IMG010318071813.jpg,536,659,525,676,0.02471025474369526
IMG010318071816.jpg,527,521,525,516,0.007935444824397564
IMG010318072003.jpg,504,567,508,562,0.07969481498003006
IMG010318072006.jpg,545,371,548,374,0.009206663817167282
IMG010318072214.jpg,553,630,537,630,0.0139776561409235
IMG010318072216.jpg,560,481,554,475,0.012416668236255646
IMG010318072426.jpg,440,440,434,438,0.009289391338825226
IMG010318114054.jpg,595,625,594,630,0.0001530032022856176
IMG010318114056.jpg,591,536,565,548,0.9040403962135315
IMG010318114233.jpg,509,577,514,589,0.008291170932352543
IMG010318114235.jpg,490,529,480,530,1.0
IMG010318114237.jpg,510,570,520,562,0.9999645948410034
IMG010318114240.jpg,487,532,480,530,0.008288740180432796
IMG010318114407.jpg,514,656,514,667,0.009182489477097988
IMG010318114552.jpg,546,720,531,731,1.0
IMG010318114556.jpg,545,711,531,731,1.0
IMG010318114559.jpg,551,643,525,640,0.009465903975069523
IMG010318114656.jpg,570,612,560,598,0.015611124224960804
IMG010318114700.jpg,563,605,560,598,0.008805202320218086
IMG010318114702.jpg,540,570,525,557,0.9995033740997314
IMG010318114802.jpg,529,634,525,640,0.008535456843674183
IMG010318114805.jpg,374,445,365,448,0.03624901548027992
IMG010318124414.jpg,588,607,577,621,0.9999939203262329
IMG010318124419.jpg,585,605,577,621,1.0
IMG010318124421.jpg,572,560,560,534,1.0
IMG010318124721.jpg,672,581,651,603,1.0
IMG010318124723.jpg,667,542,662,539,1.0
IMG010318124835.jpg,519,656,514,635,0.008335813879966736
IMG010318124838.jpg,431,346,434,338,0.0003173196455463767
IMG010318125035.jpg,554,609,537,621,0.5937132835388184
IMG010318125038.jpg,551,541,531,525,0.9943623542785645
IMG010318125218.jpg,525,816,525,822,0.012825705111026764
IMG010318125221.jpg,510,740,514,745,0.017413530498743057
IMG010318125549.jpg,597,711,611,708,0.008482623845338821
IMG010318125552.jpg,420,322,422,315,0.009530719369649887
IMG010318125943.jpg,542,678,520,704,0.998762845993042
IMG010318125946.jpg,527,614,525,621,0.0098597202450037
IMG010318130153.jpg,449,392,457,388,0.009777272120118141
IMG010319075601.jpg,682,617,662,612,0.9998960494995117
IMG010319075604.jpg,605,551,605,557,0.008750597946345806
IMG010319075844.jpg,689,633,668,658,1.0
IMG010319080229.jpg,711,641,708,640,0.0259699709713459
IMG010319080232.jpg,709,641,708,640,0.05433424189686775
IMG010319080234.jpg,683,611,674,612,0.008684582076966763
IMG010319125907.jpg,636,582,622,585,0.9998990297317505
IMG010319125912.jpg,636,587,617,585,0.9999843835830688
IMG010319125915.jpg,381,586,377,589,0.005689795594662428
IMG010319130159.jpg,695,608,708,603,0.7349065542221069
IMG010319130201.jpg,624,548,617,539,1.0
IMG010319130315.jpg,654,585,651,594,0.2888222634792328
IMG010319130318.jpg,654,582,651,594,0.9514814615249634
IMG010319130320.jpg,622,556,617,566,0.9999899864196777
IMG010319130614.jpg,680,593,697,598,0.9543216824531555
IMG010319130617.jpg,413,578,400,585,1.0
IMG010319135729.jpg,700,544,731,566,1.0
IMG010319135732.jpg,697,548,731,553,1.0
IMG010319135735.jpg,691,548,731,557,1.0
IMG010319135913.jpg,695,512,708,502,0.9999732971191406
IMG010319135915.jpg,618,502,611,493,1.0
IMG010319140006.jpg,673,580,680,585,0.06051554158329964
IMG010319140008.jpg,620,521,628,530,0.9999839067459106
IMG010319140033.jpg,698,595,731,576,1.0
IMG010319140035.jpg,630,586,605,580,1.0
IMG010319140141.jpg,695,590,697,589,0.056352391839027405
IMG010319140145.jpg,690,591,702,598,1.0
IMG010319140148.jpg,683,590,662,585,0.9999998807907104
IMG010319140226.jpg,703,577,708,566,0.8942610025405884
IMG010319140228.jpg,618,551,594,571,1.0
IMG010319140257.jpg,615,591,737,731,1.0
IMG010319140259.jpg,568,517,565,562,1.0
IMG010319140405.jpg,705,585,708,585,0.008765021339058876
IMG010319140425.jpg,636,537,617,553,1.0
IMG010319140427.jpg,576,537,565,530,0.9999995231628418
IMG010319140516.jpg,699,615,708,621,0.026290390640497208
IMG010319140520.jpg,693,610,697,598,0.6849641799926758
IMG010319140523.jpg,689,603,697,598,0.9987770915031433
IMG010319140604.jpg,671,596,685,603,0.03261033818125725
IMG010319140606.jpg,619,544,582,566,1.0
IMG010319140639.jpg,724,711,742,713,0.9798531532287598
IMG010319140641.jpg,490,612,554,731,1.0
IMG010319140717.jpg,687,411,1108,845,1.0
IMG010319140720.jpg,387,380,800,768,1.0
IMG010319140804.jpg,688,587,714,585,1.0
IMG010319140807.jpg,564,578,560,576,0.00014183051825966686
IMG010319140838.jpg,733,555,742,557,0.0025809938088059425
IMG010319140841.jpg,470,370,782,736,1.0
IMG010319141002.jpg,677,400,668,379,1.0
IMG010319141137.jpg,672,477,685,461,0.04402216151356697
IMG010319141316.jpg,692,684,708,694,0.9995824694633484
